DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
gen2	260	CCCC(=O)N1CCN(CC1)CCCCN2C(=S)N(C(=O)C2(C)C)c3ccc(c(c3)C(F)(F)F)C#N	CCCC(=O)N1CCN(CC1)CCCCN2C(=S)N(C(=O)C2(C)C)c3ccc(c(c3)C(F)(F)F)C#N
gen2	100	c1ccc(cc1)Oc2ccccn2	c1ccc(cc1)Oc2ccccn2
gen2	1030	CC(=O)N[C@H](CO)[C@H](c1ccccc1)O	CC(=O)NC(CO)C(c1ccccc1)O
gen2	329	C[C@@H]1C[C@@]([C@@H](c2c1c(c(cc2)Cl)O)Nc3cccc4c3C=COC4=O)(C(F)(F)F)O	CC1CC(C(c2c1c(c(cc2)Cl)O)Nc3cccc4c3C=COC4=O)(C(F)(F)F)O
gen2	241	CC1=C(SC2=C1C(=O)N(C(=O)N2CCCF)CC(C)(C)OC)CNCCN	CC1=C(SC2=C1C(=O)N(C(=O)N2CCCF)CC(C)(C)OC)CNCCN
gen2	221	CCC(=O)N[C@@H]1CCc2c1ccc(c2)C(=O)C	CCC(=O)NC1CCc2c1ccc(c2)C(=O)C
gen2	34	c1ccc(cc1)NC2=NC=CO2	c1ccc(cc1)NC2=NC=CO2
gen2	472	Cc1cc2c(c(c1)C#CC3CCCC3)Oc4ccc(c(c4C(=O)OC2)OC)[C@@H](CC(C)C)O	Cc1cc2c(c(c1)C#CC3CCCC3)Oc4ccc(c(c4C(=O)OC2)OC)C(CC(C)C)O
gen2	355	Cc1ccccc1C2=NOC(=N2)/C(=C/c3ccc(cc3)C#N)/C#N	Cc1ccccc1C2=NOC(=N2)C(=Cc3ccc(cc3)C#N)C#N
gen2	74	c1cc2c(cc1F)C(=CN2)/C(=N\O)/N	c1cc2c(cc1F)C(=CN2)C(=NO)N
gen2	397	CC1=NN=C(NC1=O)N/N=C\c2c(cccc2F)F	CC1=NN=C(NC1=O)NN=Cc2c(cccc2F)F
gen2	41	c1ccc(cc1)/N=N/C2=NC(=C(N2)C#N)O	c1ccc(cc1)N=NC2=NC(=C(N2)C#N)O
gen2	426	Cc1cc(nc(n1)N/N=C/C2=C(N=C3N2C=C(C=C3)I)C)C	Cc1cc(nc(n1)NN=CC2=C(N=C3N2C=C(C=C3)I)C)C
gen2	467	CCCc1c(ccc2c1ON=C2C(F)(F)F)OCCCOc3ccc4c(c3)CC[C@@H]4[C@@H](C)C(=O)OC	CCCc1c(ccc2c1ON=C2C(F)(F)F)OCCCOc3ccc4c(c3)CCC4C(C)C(=O)OC
gen2	160	c1ccc2c(c1)CCC[C@@H]2NC(=O)CN3C(=O)N(C(=N3)c4ccc(cc4)Cl)C5CC5	c1ccc2c(c1)CCCC2NC(=O)CN3C(=O)N(C(=N3)c4ccc(cc4)Cl)C5CC5
gen2	321	CC(C)c1c(c(c(c(n1)C(C)C)CO)c2ccc(cc2)F)CNC3CCCCC3	CC(C)c1c(c(c(c(n1)C(C)C)CO)c2ccc(cc2)F)CNC3CCCCC3
gen2	331	CCC[N@@H+]1C[C@@H](C[C@@H]2[C@@H]1CC3=C(Nc4c3c2cc(c4)C)SC)NC(=O)N(CC)CC	CCC[NH+]1CC(CC2C1CC3=C(Nc4c3c2cc(c4)C)SC)NC(=O)N(CC)CC
gen2	265	c1ccc2c(c1)CC(C2)NC3=NCCO3	c1ccc2c(c1)CC(C2)NC3=NCCO3
gen2	30	c1cncc(c1C(=O)O)C#N	c1cncc(c1C(=O)O)C#N
gen2	51	CC(C)S(=O)(=O)C1=CC=CS1	CC(C)S(=O)(=O)C1=CC=CS1
gen2	102	Cc1c(ccc(c1Cl)Br)NC(=O)C	Cc1c(ccc(c1Cl)Br)NC(=O)C
gen2	67	CC1=CC(Cc2c1nc(c(c2c3ccc(cc3)F)CO)C(C)C)(C)C	CC1=CC(Cc2c1nc(c(c2c3ccc(cc3)F)CO)C(C)C)(C)C
gen2	437	CCOC(=O)C1=C2c3cc(c(cc3CCN2C(=C1C4=CNc5c4cccc5OC)C)OC)OC	CCOC(=O)C1=C2c3cc(c(cc3CCN2C(=C1C4=CNc5c4cccc5OC)C)OC)OC
gen2	25	Cc1c(cc(cc1F)OC)[N+](=O)[O-]	Cc1c(cc(cc1F)OC)[N+](=O)[O-]
gen2	24	c1ccc(cc1)COc2ccccc2	c1ccc(cc1)COc2ccccc2
gen2	418	Cc1cc(ccn1)c2ccc(cc2C3=NN=N[N-]3)NC(=O)C4(CC4)c5cccc(c5)Cl	Cc1cc(ccn1)c2ccc(cc2C3=NN=N[N-]3)NC(=O)C4(CC4)c5cccc(c5)Cl
gen2	162	Cc1ccccc1C2=NCC(=O)Nc3c2cccc3	Cc1ccccc1C2=NCC(=O)Nc3c2cccc3
gen2	73	CC(=O)Nc1cc(cc(c1[N+](=O)[O-])Br)Br	CC(=O)Nc1cc(cc(c1[N+](=O)[O-])Br)Br
gen2	237	Cc1cc(cc2c1OC3(CCCCC3)C[C@@H]2[NH2+]Cc4ccccc4)Cl	Cc1cc(cc2c1OC3(CCCCC3)CC2[NH2+]Cc4ccccc4)Cl
gen2	255	CCC[C@@H](c1ccc(nc1)C#N)N2C=CN=C2	CCCC(c1ccc(nc1)C#N)N2C=CN=C2
gen2	540	CCC1=C(SC(=N1)C)C[N@]2C[C@@H]([C@@](C2)(C)O)C	CCC1=C(SC(=N1)C)CN2CC(C(C2)(C)O)C
gen2	14	c1ccc(cc1)c2ccccc2c3ncccn3	c1ccc(cc1)c2ccccc2c3ncccn3
gen2	106	CN1C(=O)C=CC=C1c2ccccc2OC	CN1C(=O)C=CC=C1c2ccccc2OC
gen2	141	CCCOc1cc(cc(c1F)F)S	CCCOc1cc(cc(c1F)F)S
gen2	64	c1ccc(cc1)c2ccccc2[C@H]3CCCC(=O)N3	c1ccc(cc1)c2ccccc2C3CCCC(=O)N3
gen2	316	Cc1ccc(nn1)C2=NOC(=N2)C3=C4C(=CS3)OCCO4	Cc1ccc(nn1)C2=NOC(=N2)C3=C4C(=CS3)OCCO4
gen2	43	CC1=NN=C(N1c2ccccc2OC)C	CC1=NN=C(N1c2ccccc2OC)C
gen2	18	CN1CCN(CC1)C2=Nc3c(cccn3)O2	CN1CCN(CC1)C2=Nc3c(cccn3)O2
gen2	374	CC(=O)NC[C@H](c1ccccc1)O	CC(=O)NCC(c1ccccc1)O
gen2	537	CC1=C(C(=NN1CC2=C(ON=C2C)C)C)[N+](=O)[O-]	CC1=C(C(=NN1CC2=C(ON=C2C)C)C)[N+](=O)[O-]
gen2	123	Cc1ccc(cc1CC(=O)[O-])C2CC2	Cc1ccc(cc1CC(=O)[O-])C2CC2
gen2	50	CC/N=C/C1=Cc2ccc(cc2NC1=O)C	CCN=CC1=Cc2ccc(cc2NC1=O)C
gen2	269	C1C[C@@H](NC1)CCS(=O)(=O)CCC(F)(F)F	C1CC(NC1)CCS(=O)(=O)CCC(F)(F)F
gen2	60	CC1(CC1)c2cc(ccn2)Cl	CC1(CC1)c2cc(ccn2)Cl
gen2	9	CCN(CC)CCC[C@@]1(C(C(=O)c2ccccc2O1)(CCS(=O)(=O)C)CCS(=O)(=O)C)C	CCN(CC)CCCC1(C(C(=O)c2ccccc2O1)(CCS(=O)(=O)C)CCS(=O)(=O)C)C
gen2	101	c1ccc(cc1)/C=C/S(=O)(=O)c2ccc(cc2)Cl	c1ccc(cc1)C=CS(=O)(=O)c2ccc(cc2)Cl
gen2	186	Cc1cccc(c1O)/C=N\C2=C(C3=C(S2)CCCC3)C#N	Cc1cccc(c1O)C=NC2=C(C3=C(S2)CCCC3)C#N
gen2	145	CC[C@@H]1CS[C@@H](C1=O)C(=O)OC	CCC1CSC(C1=O)C(=O)OC
gen2	23	COC(=O)C[N+]#C	COC(=O)C[N+]#C
gen2	45	Cc1cc(c2c(c1)NC(=[NH2+])[C@@H](O2)C)C	Cc1cc(c2c(c1)NC(=[NH2+])C(O2)C)C
gen2	214	CCCC[C@@H]1C(C(=O)c2ccccc2O1)(CCS(=O)(=O)C)CCS(=O)(=O)C	CCCCC1C(C(=O)c2ccccc2O1)(CCS(=O)(=O)C)CCS(=O)(=O)C
gen2	28	CC[C@@H]1C(=[NH+]c2cc3c(cc2O1)CCCC3)N	CCC1C(=[NH+]c2cc3c(cc2O1)CCCC3)N
gen2	56	c1ccnc(c1)NC2=NC=CO2	c1ccnc(c1)NC2=NC=CO2
gen2	1878	CC1=NC(=C(O1)N/N=C\C2=CNc3c2cc(cc3)Br)C#N	CC1=NC(=C(O1)NN=CC2=CNc3c2cc(cc3)Br)C#N
gen2	52	C1=CNC(=C1)[C@H](C(F)(F)F)N	C1=CNC(=C1)C(C(F)(F)F)N
gen2	751	Cc1ccc(cc1)N/N=C(/C#N)\C2=NN=C3N2CCCCC3	Cc1ccc(cc1)NN=C(C#N)C2=NN=C3N2CCCCC3
gen2	44	CC1=C(N(N=C1)C)N2CCN(CC2)C	CC1=C(N(N=C1)C)N2CCN(CC2)C
gen2	214	CN(C)S(=O)(=O)N1C=C([NH+]=C1C#N)S(=O)(=O)[N@@]2CCc3c2cccc3	CN(C)S(=O)(=O)N1C=C([NH+]=C1C#N)S(=O)(=O)N2CCc3c2cccc3
gen2	31	c1c(c(nc(n1)Cl)Cl)CO	c1c(c(nc(n1)Cl)Cl)CO
gen2	121	CN(C)S(=O)(=O)c1ccccc1O	CN(C)S(=O)(=O)c1ccccc1O
gen2	60	c1ccc2c(c1)NC(=[NH2+])[C@@H](O2)CCO	c1ccc2c(c1)NC(=[NH2+])C(O2)CCO
gen2	167	c1c(c(cc(c1F)Br)F)OCCC#N	c1c(c(cc(c1F)Br)F)OCCC#N
gen2	684	C[C@@H](C(=O)N(C)OC)NC(=O)C	CC(C(=O)N(C)OC)NC(=O)C
gen2	297	Cc1ccc2c(c1)C(=O)N(N=N2)C[C@@H]3CC[C@@H]([C@@H]3C(=O)O)C(=O)c4ccc(cc4)OCC5CCCCC5	Cc1ccc2c(c1)C(=O)N(N=N2)CC3CCC(C3C(=O)O)C(=O)c4ccc(cc4)OCC5CCCCC5
gen2	22	CCSc1cc(cc(c1)Cl)F	CCSc1cc(cc(c1)Cl)F
gen2	49	c1c(c(c(c(n1)Cl)Cl)[C@H]2CCN2)Cl	c1c(c(c(c(n1)Cl)Cl)C2CCN2)Cl
gen2	86	CNC(=O)c1ccc2ccccc2c1O	CNC(=O)c1ccc2ccccc2c1O
gen2	276	C1C[C@@H]([NH2+]C1)CCCS(=O)(=O)CCCCC(F)(F)F	C1CC([NH2+]C1)CCCS(=O)(=O)CCCCC(F)(F)F
gen2	70	c1cncc(c1[C@@H]2CCN2)Cl	c1cncc(c1C2CCN2)Cl
gen2	355	CCS(=O)(=O)c1ccc(c(c1OCC2CCCC2)Cl)C(=O)C3C(=O)CCCC3=O	CCS(=O)(=O)c1ccc(c(c1OCC2CCCC2)Cl)C(=O)C3C(=O)CCCC3=O
gen2	57	CC1=CC=NN1c2ccccc2F	CC1=CC=NN1c2ccccc2F
gen2	10	C1=C(N=C(S1)C=O)Cl	C1=C(N=C(S1)C=O)Cl
gen2	67	COc1cc2c(cc1C(=O)OC)NC=CC2=O	COc1cc2c(cc1C(=O)OC)NC=CC2=O
gen2	323	Cc1cc2c(c(c1)OC)Sc3ccc(c(c3C(=O)OC2)OC)[C@@H](CC(=C)C)O	Cc1cc2c(c(c1)OC)Sc3ccc(c(c3C(=O)OC2)OC)C(CC(=C)C)O
gen2	288	Cc1ccccc1C2=Nc3ccc(cc3C(=O)N2C[C@@H]4CCC[N@@H+](C4)C(C)C)C#CC5CC5	Cc1ccccc1C2=Nc3ccc(cc3C(=O)N2CC4CCC[NH+](C4)C(C)C)C#CC5CC5
gen2	130	CN(C)C(=O)[C@H](c1ccccc1)OC	CN(C)C(=O)C(c1ccccc1)OC
gen2	134	COc1cc(c(cc1OC)Br)[C@H]2CCN2	COc1cc(c(cc1OC)Br)C2CCN2
gen2	197	C1C[C@@H](NC1)CCCS(=O)(=O)CCCC(F)(F)F	C1CC(NC1)CCCS(=O)(=O)CCCC(F)(F)F
gen2	101	c1cc(c(cc1C2=Cc3ccc(cc3CCC2)O)F)O	c1cc(c(cc1C2=Cc3ccc(cc3CCC2)O)F)O
gen2	369	CCC1=COC(=N1)c2ccc(cc2)OCCCOc3ccc4c(c3)C=CN4[C@@H](C)C(=O)[O-]	CCC1=COC(=N1)c2ccc(cc2)OCCCOc3ccc4c(c3)C=CN4C(C)C(=O)[O-]
gen2	31	CN1C=CN=C1c2ccccc2	CN1C=CN=C1c2ccccc2
gen2	113	c1cc(c(cc1C(=O)O)[N+](=O)[O-])C#N	c1cc(c(cc1C(=O)O)[N+](=O)[O-])C#N
gen2	365	CS(=O)(=O)c1ccc(c(c1CO[C@@H]2CCOC2)Cl)C(=O)C3C(=O)CCCC3=O	CS(=O)(=O)c1ccc(c(c1COC2CCOC2)Cl)C(=O)C3C(=O)CCCC3=O
gen2	29	C1C(CN1)N2CC(C2)F	C1C(CN1)N2CC(C2)F
gen2	169	c1c(cc(cc1OC(Cl)(Cl)Cl)F)C(F)(F)F	c1c(cc(cc1OC(Cl)(Cl)Cl)F)C(F)(F)F
gen2	495	c1cc(cc(c1)F)C/C(=N\O)/N	c1cc(cc(c1)F)CC(=NO)N
gen2	96	CCOC(=O)c1ccccc1C#C	CCOC(=O)c1ccccc1C#C
gen2	41	c1c(cc(c(c1O)[C@@H]2CCN2)Cl)Cl	c1c(cc(c(c1O)C2CCN2)Cl)Cl
gen2	249	COP(=O)(NC(=O)C(Cl)(Cl)Cl)OC	COP(=O)(NC(=O)C(Cl)(Cl)Cl)OC
gen2	265	C[C@@H](CCc1ccc(cc1)Cl)NC(=O)N2C(=O)N(C(=N2)C3CC3)NC	CC(CCc1ccc(cc1)Cl)NC(=O)N2C(=O)N(C(=N2)C3CC3)NC
gen2	14	C1C[C@]2(CCCO2)CNC1	C1CC2(CCCO2)CNC1
gen2	100	CCc1cc(cc(c1CC(=O)[O-])C)C#CC2CC2	CCc1cc(cc(c1CC(=O)[O-])C)C#CC2CC2
gen2	379	COC(=O)c1ccccc1Nc2ccccc2	COC(=O)c1ccccc1Nc2ccccc2
gen2	274	c1cc(c(c(c1OCC2OCCO2)F)F)F	c1cc(c(c(c1OCC2OCCO2)F)F)F
gen2	10	COc1ccccn1	COc1ccccn1
gen2	31	c1cc(ccc1/N=N/c2ccc3c(c2)C=CC(=O)O3)Br	c1cc(ccc1N=Nc2ccc3c(c2)C=CC(=O)O3)Br
gen2	27	CC(=O)N1C(=CC=N1)N	CC(=O)N1C(=CC=N1)N
gen2	60	CN1C(=NN=N1)CN	CN1C(=NN=N1)CN
gen2	347	c1cc(c(c(c1)F)F)OCC2OCCO2	c1cc(c(c(c1)F)F)OCC2OCCO2
gen2	284	COc1ccccc1NC(=O)Nc2ccccn2	COc1ccccc1NC(=O)Nc2ccccn2
gen2	58	c1ccnc(c1)OC2CCCCC2	c1ccnc(c1)OC2CCCCC2
gen2	20	c1cc(c2c(c1)OC(O2)(F)F)C(=O)O	c1cc(c2c(c1)OC(O2)(F)F)C(=O)O
gen2	92	c1cc2c(cc1Cl)C(=CN2)/C(=N\O)/N	c1cc2c(cc1Cl)C(=CN2)C(=NO)N
gen2	29	c1cc(c(cc1[C@H]2CCN2)O)O	c1cc(c(cc1C2CCN2)O)O
gen2	410	C[S@@](=O)CCOc1ccccc1N2C=CN=C2	CS(=O)CCOc1ccccc1N2C=CN=C2
gen2	189	CC(=O)c1ccc(cc1)[C@@H](C2CCCCC2)O	CC(=O)c1ccc(cc1)C(C2CCCCC2)O
gen2	69	COC(=O)c1c(ccc2c1C=NN2)Br	COC(=O)c1c(ccc2c1C=NN2)Br
gen2	233	c1cc(ccc1C(=O)C2CCN(CC2)CCCOc3ccc4c(c3)CCC4)F	c1cc(ccc1C(=O)C2CCN(CC2)CCCOc3ccc4c(c3)CCC4)F
gen2	213	c1ccc(cc1)C(=O)NS(=O)(=O)c2ccc(cc2)c3ccc4c(c3)CC[C@@H](O4)CNC[C@@H](c5cccnc5)O	c1ccc(cc1)C(=O)NS(=O)(=O)c2ccc(cc2)c3ccc4c(c3)CCC(O4)CNCC(c5cccnc5)O
gen2	99	CC[C@@H]1C[C@@]1(c2ccc(nn2)OC)N	CCC1CC1(c2ccc(nn2)OC)N
gen2	2843	COC(=O)CC1=CSC(=N1)NS(=O)(=O)C	COC(=O)CC1=CSC(=N1)NS(=O)(=O)C
gen2	58	c1cc(c(c(c1)Cl)/C=N/N=C\2/N=C(CS2)O)Cl	c1cc(c(c(c1)Cl)C=NN=C2N=C(CS2)O)Cl
gen2	19	c1cc(cc2c1cc(cc2)O)C(=O)O	c1cc(cc2c1cc(cc2)O)C(=O)O
gen2	353	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CCOCC3)Nc4cccc(c4)S(=O)(=O)N5CCOCC5)C	CC1C(=O)N(c2ccc(nc2N1C3CCOCC3)Nc4cccc(c4)S(=O)(=O)N5CCOCC5)C
gen2	65	C1CC1[C@@H](C2=CC=CN2)N	C1CC1C(C2=CC=CN2)N
gen2	179	COc1ccc2ccccc2c1/C=N/c3c(c(c(c(c3F)F)F)F)F	COc1ccc2ccccc2c1C=Nc3c(c(c(c(c3F)F)F)F)F
gen2	294	c1cncc2c1NC=C2C[C@@H](CO)N	c1cncc2c1NC=C2CC(CO)N
gen2	338	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CCCCCC3)Nc4ccc(cc4)S(=O)(=O)N(C)C)C	CC1C(=O)N(c2ccc(nc2N1C3CCCCCC3)Nc4ccc(cc4)S(=O)(=O)N(C)C)C
gen2	81	C1[C@@H](NC(=O)N1)C2=CC=C(O2)[N+](=O)[O-]	C1C(NC(=O)N1)C2=CC=C(O2)[N+](=O)[O-]
gen2	347	CC(C)(C#N)[C@@](CCc1ccc(cc1)F)(CN2C=NC=N2)O	CC(C)(C#N)C(CCc1ccc(cc1)F)(CN2C=NC=N2)O
gen2	340	c1cc(c(cc1F)[C@H](CC#N)N)[N+](=O)[O-]	c1cc(c(cc1F)C(CC#N)N)[N+](=O)[O-]
gen2	251	c1cc(ncc1Cl)CN2C(=O)N3[C@H](CCCC3=N2)C(=O)N4CCSC4	c1cc(ncc1Cl)CN2C(=O)N3C(CCCC3=N2)C(=O)N4CCSC4
gen2	3111	C[C@H]1CN(CC[C@]1(C)O)C(=O)CN2C(=O)c3ccccc3N2	CC1CN(CCC1(C)O)C(=O)CN2C(=O)c3ccccc3N2
gen2	122	C1=CSC(=C1[N+](=O)[O-])C(=O)N	C1=CSC(=C1[N+](=O)[O-])C(=O)N
gen2	802	c1ccc(c(c1)OCN2C=C(C=N2)N)Cl	c1ccc(c(c1)OCN2C=C(C=N2)N)Cl
gen2	104	CNC1=C(C=CS1)C(=O)N	CNC1=C(C=CS1)C(=O)N
gen2	429	c1ccc(c(c1)C[N@@]2CCCCS2(=O)=O)O	c1ccc(c(c1)CN2CCCCS2(=O)=O)O
gen2	66	C1=C(SN=N1)CNN	C1=C(SN=N1)CNN
gen2	215	C[C@@H](c1ccccc1Cl)/[NH+]=C\2/NCCO2	CC(c1ccccc1Cl)[NH+]=C2NCCO2
gen2	180	CC(=O)N(C)C1=CC=CS1	CC(=O)N(C)C1=CC=CS1
gen2	131	C[C@@H](c1ccccc1)Oc2ccccc2	CC(c1ccccc1)Oc2ccccc2
gen2	6	C1=C(N(C(=C1)O)Br)O	C1=C(N(C(=C1)O)Br)O
gen2	412	C[C@H](C(C)(C)C)[N@]1CC[C@H](O1)c2ccc(cc2)[C@H]3CC[N@](O3)[C@H](C)C(C)(C)C	CC(C(C)(C)C)N1CCC(O1)c2ccc(cc2)C3CCN(O3)C(C)C(C)(C)C
gen2	315	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCC[S@@](=O)c5ccccc5	c1ccc(cc1)C2=C(c3ccc(cc3CCC2)O)c4ccc(cc4)OCCCCCS(=O)c5ccccc5
gen2	41	Cc1cc(c2c(c1)N=C([C@@H](O2)C)N)C	Cc1cc(c2c(c1)N=C(C(O2)C)N)C
gen2	720	c1cc(c(cc1Cl)Cl)OC/C(=N/O)/N	c1cc(c(cc1Cl)Cl)OCC(=NO)N
gen2	250	CSC1(CC1)[C@@](CN2C=NC=N2)(c3ccc(cc3F)F)O	CSC1(CC1)C(CN2C=NC=N2)(c3ccc(cc3F)F)O
gen2	374	c1cc(ccc1c2ccc3c(c2)CC[C@@H](O3)CNC[C@@H](COc4ccc(cc4)F)O)C(=O)O	c1cc(ccc1c2ccc3c(c2)CCC(O3)CNCC(COc4ccc(cc4)F)O)C(=O)O
gen2	317	C[C@@]1(O[C@@H](CS1)C[N@H+]2CCCC(C2)(C)C)C(C)(C)COc3ccc(cc3)Cl	CC1(CCC[NH+](C1)CC2CSC(O2)(C)C(C)(C)COc3ccc(cc3)Cl)C
gen2	319	CCCCC[S@@](=O)C1=NN=C(S1)N(C)C(=O)N(C)C	CCCCCS(=O)C1=NN=C(S1)N(C)C(=O)N(C)C
gen2	19	c1ccc(c(c1)C#N)C2=Nc3ccccc3N2	c1ccc(c(c1)C#N)C2=Nc3ccccc3N2
gen2	22	c1ccc(cc1)S(=O)(=O)c2ccccc2	c1ccc(cc1)S(=O)(=O)c2ccccc2
gen2	232	c1cc2c(cc1CC(=O)C3CC3)OC(=C2)C(=O)N[C@@H]4CN5CCC4CC5	c1cc2c(cc1CC(=O)C3CC3)OC(=C2)C(=O)NC4CN5CCC4CC5
gen2	158	Cc1ccc(cc1)CN2C[C@@H]3C[N@@](CCN3C2=O)C	Cc1ccc(cc1)CN2CC3CN(CCN3C2=O)C
gen2	185	C[C@@H](C1=N[N-]C(=O)N1)NC#N	CC(C1=N[N-]C(=O)N1)NC#N
gen2	267	CC1(C(=O)N(C(=S)N1CCCC[NH+]2CCN(CC2)C(=O)COC)c3ccc(c(c3)C(F)(F)F)C#N)C	CC1(C(=O)N(C(=S)N1CCCC[NH+]2CCN(CC2)C(=O)COC)c3ccc(c(c3)C(F)(F)F)C#N)C
gen2	109	c1ccc2c(c1)CC[C@@H]2/[NH+]=C\3/NCCO3	c1ccc2c(c1)CCC2[NH+]=C3NCCO3
gen2	260	C[C@@H](CO)Nc1c(cnc(n1)Nc2cccc(c2)S(=O)(=O)NCCCc3ccccc3)Br	CC(CO)Nc1c(cnc(n1)Nc2cccc(c2)S(=O)(=O)NCCCc3ccccc3)Br
gen2	94	c1cnc(cc1Br)SC(F)(F)F	c1cnc(cc1Br)SC(F)(F)F
gen2	171	c1cc(ccc1S(=O)(=O)[C@@H]2CCCCNC2=O)Cl	c1cc(ccc1S(=O)(=O)C2CCCCNC2=O)Cl
gen2	373	C[C@@H]1Cc2cc(c(cc2C(=NN1C(=O)NC)c3ccc(cc3)c4ccccc4C#N)OC)OC	CC1Cc2cc(c(cc2C(=NN1C(=O)NC)c3ccc(cc3)c4ccccc4C#N)OC)OC
gen2	90	CC1=C2c3c(ccc(c3CC[C@@H]2C(=O)O)F)N1	CC1=C2c3c(ccc(c3CCC2C(=O)O)F)N1
gen2	670	CC(=O)N1CC(=O)N(C[C@]12CC[N@](C2)S(=O)(=O)C)C3=CN(N=C3)C	CC(=O)N1CC(=O)N(CC12CCN(C2)S(=O)(=O)C)C3=CN(N=C3)C
gen2	51	C[C@@H]1C[N@@](C[C@@]1(C)O)c2c(nccn2)N(C)C	CC1CN(CC1(C)O)c2c(nccn2)N(C)C
gen2	53	CCC(=O)c1cc(c(c(c1)F)F)F	CCC(=O)c1cc(c(c(c1)F)F)F
gen2	157	c1cc2c(cc1Nc3ccc(cn3)C#N)CCC2	c1cc2c(cc1Nc3ccc(cn3)C#N)CCC2
gen2	99	c1ccc(cc1)OCC2=NCC=CN2	c1ccc(cc1)OCC2=NCC=CN2
gen2	225	Cc1cc2c(c(c1)OC)S(=O)(=O)c3ccc(c(c3C(=O)OC2)OC)[C@@H](CC(C)C)O	Cc1cc2c(c(c1)OC)S(=O)(=O)c3ccc(c(c3C(=O)OC2)OC)C(CC(C)C)O
gen2	220	CC(C)C[C@@H](c1ccc2c(c1OC)C(=O)OCc3cc(cc(c3O2)O)C#N)O	CC(C)CC(c1ccc2c(c1OC)C(=O)OCc3cc(cc(c3O2)O)C#N)O
gen2	464	c1cc2c(cc1F)c(cc(n2)CN3CC(C3)N4CCOCC4)O	c1cc2c(cc1F)c(cc(n2)CN3CC(C3)N4CCOCC4)O
gen2	58	CC1=C(C(=O)N2C(=N1)SC(=N2)/N=N/c3ccc(cc3)Br)Br	CC1=C(C(=O)N2C(=N1)SC(=N2)N=Nc3ccc(cc3)Br)Br
gen2	142	Cc1cc(nc(n1)N/N=C/c2ccc(cc2)C#N)C	Cc1cc(nc(n1)NN=Cc2ccc(cc2)C#N)C
gen2	453	CCCc1cc(ccc1OCCCOc2ccc3c(c2)CC[C@@H]3CC(=O)O)C4=NC(=C(O4)C(=O)C)C	CCCc1cc(ccc1OCCCOc2ccc3c(c2)CCC3CC(=O)O)C4=NC(=C(O4)C(=O)C)C
gen2	210	C/C(=N\Nc1c(c(c(c(c1F)F)Br)F)F)/c2ccncc2	CC(=NNc1c(c(c(c(c1F)F)Br)F)F)c2ccncc2
gen2	139	c1ccc2c(c1)CCC[C@@H]2NC3=NCCS3	c1ccc2c(c1)CCCC2NC3=NCCS3
gen2	379	C[C@@H](C(=O)[O-])Oc1cccc2c1cccc2O	CC(C(=O)[O-])Oc1cccc2c1cccc2O
gen2	222	C[S@@](=O)C1=NN=C(S1)C(=O)NC2CC2	CS(=O)C1=NN=C(S1)C(=O)NC2CC2
gen2	362	CC(C)c1c(c(c(c(n1)C(C)C)CO)c2ccc(cc2)F)C[NH2+]C3CCCCC3	CC(C)c1c(c(c(c(n1)C(C)C)CO)c2ccc(cc2)F)C[NH2+]C3CCCCC3
gen2	153	c1ccc2c(c1)CC(C2)NC3=[NH+]CCO3	c1ccc2c(c1)CC(C2)NC3=[NH+]CCO3
gen2	220	C1CC1CC(=O)N2CCC3(CC2)COC3	C1CC1CC(=O)N2CCC3(CC2)COC3
gen2	150	c1c(c(cc(c1F)F)F)C(=O)C2=NC=CS2	c1c(c(cc(c1F)F)F)C(=O)C2=NC=CS2
gen2	189	CC(C)(C)[C@@H]([C@@H](C[C@@H]1CC1(Cl)Cl)N2C=NC=N2)O	CC(C)(C)C(C(CC1CC1(Cl)Cl)N2C=NC=N2)O
gen2	341	c1cc(ccc1C2(CC2)C(=O)N3C[C@@H]4CCC[C@H](C3)NC4=O)F	c1cc(ccc1C2(CC2)C(=O)N3CC4CCCC(C3)NC4=O)F
gen2	268	CC1=NN(C=C1I)CC(=O)C	CC1=NN(C=C1I)CC(=O)C
gen2	53	CC1=NCC(=O)N(c2c1cccc2)C	CC1=NCC(=O)N(c2c1cccc2)C
gen2	117	CCOC(=O)c1cccc2c1OCO2	CCOC(=O)c1cccc2c1OCO2
gen2	491	C[C@@H]1C(=O)N(c2ccc(nc2[N@@]1C3CC[NH+](CC3)C)Nc4cccc(c4)S(=O)(=O)N5CCOCC5)C	CC1C(=O)N(c2ccc(nc2N1C3CC[NH+](CC3)C)Nc4cccc(c4)S(=O)(=O)N5CCOCC5)C
gen2	895	CC1=C(C=C(N1C)C#N)/C=N\NC2=Nc3ccccc3S2	CC1=C(C=C(N1C)C#N)C=NNC2=Nc3ccccc3S2
gen2	450	CC1(c2c(nc(nc2NC1=O)C3=NN(c4c3cccn4)Cc5ccccc5F)C(=O)NCC[S@@](=O)C)C	CC1(c2c(nc(nc2NC1=O)C3=NN(c4c3cccn4)Cc5ccccc5F)C(=O)NCCS(=O)C)C
